peak_chr_name	promoter_chr_name	ensemble	gene_name	promoter_strand	n_bases_overlap	baseMean_atac	log2FoldChange_atac	lfcSE_atac	stat_atac	pvalue_atac	padj_atac	baseMean_rna	log2FoldChange_rna	lfcSE_rna	stat_rna	pvalue_rna	padj_rna	cluster_id
chr12:13152741-13154630	chr12:13152998-13155198	ENSG00000013583.10_10	HEBP1	-	1632	20.89784267	0.047285377	0.170613548	0.277149017	0.781665685	0.878085725	2.577624378	0.163300507	0.334554762	0.488112936	0.625469849	0.8500273	c2
chr6:138724410-138726348	chr6:138722667-138724867	ENSG00000051620.11_8	HEBP2	+	457	22.30268857	-0.522411697	0.152358621	-3.428829261	6.06191e-4	0.007417828	7.12775978	0.047447579	0.25683463	0.184739803	0.853433126	0.950985626	c2
chr6:139453878-139456620	chr6:139454216-139456416	ENSG00000112406.5_6	HECA	+	2200	8.4790526	-0.071532603	0.168458398	-0.424630674	0.671105928	0.806047366	4.23334413	0.22105394	0.269814513	0.819281132	0.412626035	0.72376308600000006	c2
chr14:31675051-31677829	chr14:31676809-31679009	ENSG00000092148.14_16	HECTD1	-	1020	18.05963305	-0.405891807	0.181148157	-2.24066208	0.025047972	0.095887246	6.470182583	0.212534571	0.227513704	0.934161626	0.350220527	0.67399773	c2
chr10:93168948-93170937	chr10:93167036-93169236	ENSG00000165338.17_10	HECTD2	+	288	15.73875108	-0.171484703	0.159085674	-1.077939316	0.281060839	0.47520184	2.427254272	-0.444067313	0.340595896	-1.303795252	0.192303402	0.51160126399999994	c2
chr1:45476136-45478693	chr1:45476795-45478995	ENSG00000126107.15_7	HECTD3	-	1898	13.56464729	-0.14527635	0.151921674	-0.956258224	0.33894179	0.534175174	5.656525924	0.410948817	0.23678054	1.735568377	0.082640181	0.335921015	c2
chr12:112818578-112820724	chr12:112820042-112822242	ENSG00000173064.14_14	HECTD4	-	682	10.83285477	-0.230662659	0.144428841	-1.597067853	0.110250583	0.259655886	6.31486585	-0.053532943	0.196499493	-0.272432984	0.785289114	0.925649077	c2
chr7:43151869-43153607	chr7:43150227-43152427	ENSG00000002746.15_12	HECW1	+	558	4.909080885	0.445130739	0.28687965	1.551628843	0.120751058	0.275602081	0.055232922	0.427018325	2.48164104	0.172070947	0.863381753	NA	c2
chr2:197456192-197458547	chr2:197458207-197460407	ENSG00000138411.13_14	HECW2	-	340	9.74434925	-0.201983942	0.197853057	-1.02087855	0.307311983	0.502555085	1.612408523	0.40441909	0.583756517	0.692787282	0.488443055	0.774568898	c2
chr3:124773479-124775504	chr3:124774640-124776840	ENSG00000173706.15_12	HEG1	-	864	6.335969519	0.042835904	0.233940491	0.183105985	0.85471486	0.921578221	0.976601748	1.237432267	0.715420493	1.729657285	0.083691525	NA	c2
chr12:66695658-66696848	chr12:66694272-66696472	ENSG00000127311.10_5	HELB	+	814	23.51055151	-0.162584258	0.166623207	-0.975759987	0.329183417	0.524446074	3.114702255	0.270262705	0.264348733	1.022371857	0.306604935	0.635946395	c2
chr10:96304451-96306780	chr10:96303085-96305285	ENSG00000119969.16_11	HELLS	+	834	6.72045143	-0.094402319	0.185975733	-0.507605574	0.611729981	0.763894606	12.09769596	-0.19909627	0.222379798	-0.895298369	0.370627612	0.690626048	c2
chr4:185939085-185939219	chr4:185937643-185939843	ENSG00000187821.9_7	HELT	+	134	2.146121657	-0.108030942	0.453860068	-0.238026982	0.811860167	0.896302179	0	NA	NA	NA	NA	NA	c2
chr17:65240582-65243524	chr17:65241904-65244104	ENSG00000198265.12_12	HELZ	-	1620	7.136573898	0.08119849	0.170498804	0.476240819	0.633902822	0.779906097	4.798691755	0.121460728	0.2214283	0.54853299	0.583325983	0.830373206	c2
chr20:62204986-62206298	chr20:62205391-62207591	ENSG00000130589.16_8	HELZ2	-	907	9.239159311	0.040928475	0.162944464	0.25118052	0.801674544	0.890337016	2.200999008	0.666752471	0.343218021	1.942649947	0.052058468	0.261717193	c2
chr3:50604816-50607302	chr3:50604582-50606782	ENSG00000114735.10_6	HEMK1	+	1966	14.29543313	-0.730182804	0.202709588	-3.602112804	3.15641e-4	0.004726486	1.66912859	-0.190261868	0.394728447	-0.482006984	0.629800985	0.852091403	c2
chr1:109203193-109204574	chr1:109203947-109206147	ENSG00000162639.16_13	HENMT1	-	627	8.155933934	0.345172016	0.199112661	1.733551318	0.082997725	0.215065158	3.152772967	0.964285993	0.368955668	2.613555166	0.008960562	0.100679599	c2
chr7:92854990-92856498	chr7:92855581-92857781	ENSG00000188175.10_11	HEPACAM2	-	917	6.908858429	0.141755186	0.270806279	0.523456054	0.600656925	0.755839765	9.057315411	-0.115623837	0.525910404	-0.219854629	0.825984373	0.942753323	c2
chr11:93754299-93754529	chr11:93752519-93754719	ENSG00000181333.12_7	HEPHL1	+	230	1.255340021	1.232714247	0.372974136	3.305093109	9.49449e-4	0.010129143	0.671053961	-0.54147918	1.245792231	-0.434646458	0.663819068	NA	c2
chr11:124786882-124787519	chr11:124787139-124789339	ENSG00000221932.6_3	HEPN1	+	380	1.808738943	0.19827921	0.447742614	0.442841945	0.657880062	0.796928008	0	NA	NA	NA	NA	NA	c2
chr15:64125267-64126868	chr15:64125946-64128146	ENSG00000103657.14_11	HERC1	-	922	7.828696548	-0.156745876	0.174849581	-0.896461262	0.370006461	0.564667877	4.617717223	0.174236231	0.245671576	0.709224217	0.478185347	0.76927774	c2
chr15:28566182-28568054	chr15:28567124-28569324	ENSG00000128731.18_11	HERC2	-	930	7.578759812	0.126343664	0.189380792	0.667140861	0.504682162	0.682170968	4.697381119	0.39969146	0.283841518	1.408150091	0.159086631	0.469606103	c2
chr4:89444124-89445596	chr4:89442960-89445160	ENSG00000287542.1_9	HERC3	+	1036	12.49413972	-0.04399389	0.15101147	-0.291328134	0.770800372	0.871245327	1.376340024	0.250322995	0.393899593	0.635499502	0.525102691	0.796077418	c2
chr10:69833847-69835562	chr10:69834857-69837057	ENSG00000148634.16_11	HERC4	-	705	15.44067283	-0.124911225	0.169112465	-0.738628141	0.460132832	0.645146118	4.77225436	-0.112864264	0.227033847	-0.497125275	0.619100712	0.847080122	c2
chr4:89377438-89379082	chr4:89376269-89378469	ENSG00000138646.9_7	HERC5	+	1031	9.847879311	0.303131324	0.214219982	1.415046913	0.157054742	0.327275141	0.680562434	1.616753501	0.764972719	2.11347864	0.034559821	NA	c2
chr4:89299776-89300717	chr4:89297890-89300090	ENSG00000138642.16_10	HERC6	+	314	14.1337557	0.315374891	0.20891184	1.509607552	0.131143593	0.290958902	1.12115846	0.879758323	0.737709835	1.192553334	0.233044351	NA	c2
chr16:56964504-56967180	chr16:56964053-56966253	ENSG00000051108.15_16	HERPUD1	+	1749	16.55625929	-0.225494679	0.17965004	-1.255188584	0.209410309	0.394272097	7.204843874	0.02328501	0.35035894	0.066460443	0.94701125	0.984070153	c2
chr3:193851808-193856023	chr3:193851936-193854136	ENSG00000114315.4_6	HES1	+	2200	20.71961801	-0.256487675	0.177851578	-1.442144495	0.149261615	0.316602213	4.387001243	0.745434889	0.384721153	1.937597878	0.052672302	0.263451431	c2
chr1:6302375-6302555	chr1:6302238-6304438	ENSG00000173673.8_6	HES3	+	180	11.18473839	-0.399336455	0.229725419	-1.738320719	0.082154318	0.213584536	2.854595771	-3.249563146	2.265491131	-1.434374693	0.151465365	0.45664803	c2
chr1:2460904-2462735	chr1:2461501-2463701	ENSG00000197921.6_7	HES5	-	1234	9.690674296	-0.42535533	0.24435066	-1.74075785	0.081726033	0.212856664	0.244315464	-0.214267554	1.848692297	-0.115902227	0.907730031	NA	c2
chr2:239147789-239150489	chr2:239149102-239151302	ENSG00000144485.11_13	HES6	-	1387	19.82565465	-0.51229071	0.1940008	-2.640662874	0.008274401	0.044856864	21.8086778	-0.15156176	0.547341762	-0.276905164	0.781852927	0.924574617	c2
chr17:8028669-8030605	chr17:8027223-8029423	ENSG00000179111.9_16	HES7	-	754	5.327105679	0.016036375	0.203842711	0.07867034	0.937294838	0.967417229	0.220237016	-0.584511706	2.160264944	-0.270574083	0.786718631	NA	c2
chr3:57260941-57262655	chr3:57261433-57263633	ENSG00000163666.10_9	HESX1	-	1222	12.29563964	-0.587501617	0.17785606	-3.303242065	9.55738e-4	0.010178434	0.690104883	-1.021803763	0.808712728	-1.263494104	0.206411664	NA	c2
chr5:73934726-73938116	chr5:73933847-73936047	ENSG00000049860.14_7	HEXB	+	1321	13.92306434	-0.367567117	0.188856594	-1.946276318	0.051621557	0.156594605	1.713397825	0.894780309	0.41499797	2.156107677	0.031075258	0.199545726	c2
chr17:43224697-43227702	chr17:43223841-43226041	ENSG00000186834.4_5	HEXIM1	+	1344	28.0470218	-0.297152285	0.204281141	-1.454624166	0.145773337	0.311747002	18.93757982	0.013757967	0.203011057	0.067769544	0.945969089	0.983831359	c2
chr17:43238024-43239770	chr17:43236066-43238266	ENSG00000168517.11_11	HEXIM2	+	242	24.90790652	-0.329804859	0.175750642	-1.876549951	0.060579802	0.174290845	1.659670355	0.103288529	0.413880986	0.249560942	0.802926907	0.933204445	c2
chr8:80677453-80681563	chr8:80679891-80682091	ENSG00000164683.19_14	HEY1	-	1672	22.13747119	-0.376930999	0.158253483	-2.381818021	0.017227408	0.074387865	7.569793138	-0.885599144	0.491297509	-1.802572021	0.071455454	0.311129466	c2
chr6:126067981-126071465	chr6:126066809-126069009	ENSG00000135547.9_6	HEY2	+	1028	18.67948647	-0.517309993	0.204354838	-2.531430129	0.011359845	0.055868275	1.73357765	-2.040546652	0.896480654	-2.276174777	0.022835551	0.169589874	c2
chr1:40104576-40106036	chr1:40105114-40107314	ENSG00000163909.8_7	HEYL	-	922	9.405084182	-0.474883536	0.266910779	-1.779184553	0.07520951	0.201426989	0.522582227	-0.225105211	0.962785834	-0.23380611	0.815135506	NA	c2
chr6:26086642-26088920	chr6:26085508-26087708	ENSG00000010704.19_12	HFE	+	1066	2.225345617	0.40753779	0.275848457	1.477397387	0.139569146	0.303093837	1.408307103	0.752437799	0.544319175	1.382346669	0.166865283	0.479691087	c2
chr1:91869630-91870636	chr1:91870212-91872412	ENSG00000162669.16_11	HFM1	-	424	23.31207439	-0.158754367	0.260444457	-0.609551722	0.5421588	0.7116406	3.702614222	-1.793365481	0.598780318	-2.995030779	0.002744171	0.049704708	c2
chr3:120400968-120401500	chr3:120400915-120403115	ENSG00000113924.12_12	HGD	-	532	2.457413027	0.301933834	0.376879655	0.801141241	0.423049883	0.612892497	0.072826354	-0.58450956	2.482309698	-0.235470038	0.813843931	NA	c2
chr7:81397343-81401468	chr7:81399553-81401753	ENSG00000019991.18_15	HGF	-	1915	2.93236879	0.68872618	0.28578823	2.409917934	0.015956109	0.070551127	0.032141004	0.077682112	2.482309698	0.031294287	0.975034846	NA	c2
chr8:145191919-145193723	chr8:145190676-145192876	ENSG00000235173.7_6	HGH1	+	957	10.70480228	0.108564567	0.173091919	0.6272076	0.530523162	0.702720015	6.245379113	0.81693378	0.38680574	2.112000149	0.034686437	0.212599555	c2
chr17:79648299-79649314	chr17:79648355-79650555	ENSG00000185359.14_13	HGS	+	959	8.243741587	-0.484434274	0.23868943	-2.029558971	0.042401389	0.137172325	7.946680673	0.161140913	0.180859131	0.89097472	0.372942733	0.69208449	c2
chr8:42994438-42997140	chr8:42993606-42995806	ENSG00000165102.15_9	HGSNAT	+	1368	15.00811313	-0.383982185	0.149144567	-2.574563676	0.010036661	0.051303096	4.998450992	-0.260932584	0.235781338	-1.106671908	0.268435805	0.596360038	c2
chr1:210501454-210503813	chr1:210499595-210501795	ENSG00000054392.13_10	HHAT	+	341	9.265447983	0.141692769	0.188353411	0.752270788	0.451888231	0.637958961	0.828812977	-0.164335793	0.586405042	-0.280242804	0.779291229	NA	c2
chr3:42742794-42744672	chr3:42744115-42746315	ENSG00000010282.15_13	HHATL	-	557	3.611216418	-0.398359679	0.348498411	-1.143074591	0.253007623	0.444538641	0.615879839	-1.156421143	1.449374117	-0.797876221	0.424942324	NA	c2
chr10:94448689-94450892	chr10:94447711-94449911	ENSG00000152804.11_6	HHEX	+	1222	9.60494949	-0.117378598	0.179747766	-0.6530184	0.513744416	0.689365064	1.36928841	0.340296231	0.557558185	0.610333128	0.541641156	0.805838918	c2
chr4:145566217-145569070	chr4:145565307-145567507	ENSG00000164161.10_6	HHIP	+	1290	5.042031985	0.532771854	0.236708703	2.250748904	0.024401445	0.094209293	0.709547333	0.60316355	0.593550686	1.016195523	0.309536288	NA	c2
chr14:100111223-100111969	chr14:100109465-100111665	ENSG00000182218.10_4	HHIPL1	+	442	4.020236413	0.12021625700000001	0.265508068	0.452778169	0.650708485	0.791877567	1.32721489	-2.324224728	1.243287544	-1.869418494	0.061564614	0.286548442	c2
chr1:222719711-222721526	chr1:222721245-222723445	ENSG00000143512.13_7	HHIPL2	-	281	3.947192392	0.329958772	0.229897639	1.435242107	0.151218119	0.319321481	0.177198775	-0.137084119	2.25200801	-0.06087195	0.951461189	NA	c2
chr3:108014491-108014806	chr3:108013375-108015575	ENSG00000114455.15_11	HHLA2	+	315	1.45185939	0.64539598	0.327527008	1.970512247	0.048779693	0.150745149	0.192486379	-0.47712695	2.482309698	-0.192210887	0.847577018	NA	c2
chr7:27701743-27703803	chr7:27702301-27704501	ENSG00000106049.9_7	HIBADH	-	1502	20.0928269	-0.189603956	0.158717296	-1.194601729	0.232242674	0.42093184300000003	3.028669402	-0.129992534	0.310001222	-0.419329101	0.674975631	0.875340694	c2
chr2:191207787-191209696	chr2:191208718-191210918	ENSG00000198130.16_9	HIBCH	-	978	9.500449135	-0.271597074	0.159182305	-1.706201416	0.087970585	0.223438423	3.413588398	0.185742966	0.253891147	0.731585044	0.464421879	0.760807602	c2
chr17:1957099-1958969	chr17:1955447-1957647	ENSG00000177374.13_14	HIC1	+	548	8.65367812	-0.065727357	0.221554391	-0.296664654	0.766722545	0.868724211	4.387016667	-1.278002725	0.581760772	-2.196783946	0.02803588	0.188161862	c2
chr22:21770758-21772560	chr22:21769659-21771859	ENSG00000169635.10_6	HIC2	+	1101	8.894150911	-0.276175831	0.171067687	-1.614424297	0.106435425	0.253781642	2.257791493	-0.465089428	0.36391152	-1.278028867	0.201239248	0.522793782	c2
chr17:72967636-72969292	chr17:72969060-72971260	ENSG00000167861.16_10	HID1	-	232	11.34288705	-0.29652282	0.165152336	-1.795450358	0.072581975	0.196729623	2.512243844	-0.902239573	0.420181123	-2.147263462	0.031772313	0.202440756	c2
chr14:62161587-62163183	chr14:62160230-62162430	ENSG00000100644.17_14	HIF1A	+	843	31.89689532	-0.395125548	0.171380666	-2.305543304	0.021136164	0.08548598	11.37207349	0.116962637	0.236403304	0.494758895	0.620770323	0.848374042	c2
chr19:46800014-46800907	chr19:46798298-46800498	ENSG00000124440.16_10	HIF3A	+	484	5.77733267	0.647692287	0.243586549	2.65898215	0.007837712	0.043250339	0.73770509	-0.505117786	0.844002064	-0.598479325	0.54952015	NA	c2
chr3:42847049-42847163	chr3:42845781-42847981	ENSG00000181061.14_6	HIGD1A	-	114	4.164904753	-0.402909483	0.304024235	-1.325254491	0.185086757	0.364180025	4.890099649	-0.271875251	0.320865655	-0.847318019	0.396817886	0.709862433	c2
chr17:42921763-42921947	chr17:42921720-42923920	ENSG00000131097.7_6	HIGD1B	+	184	3.399703306	0.7079856	0.297902732	2.376566323	0.01747462	0.075102293	2.697730768	0.004599462	0.347547832	0.01323404	0.989441072	0.998184604	c2
chr12:51346241-51347331	chr12:51344320-51346520	ENSG00000214511.4_7	HIGD1C	+	279	1.883327099	1.035563402	0.34497727500000003	3.001830776	0.002683613	0.020678018	2.47405453	-0.033489172	0.344915175	-0.097093937	0.922651795	0.974661768	c2
chr15:72977756-72979532	chr15:72978322-72980522	ENSG00000175202.6_12	HIGD2B	-	1210	7.448861941	-0.064964511	0.187028929	-0.347350065	0.728328343	0.844175644	0.241158086	-0.584511922	2.125272149	-0.275029211	0.783293796	NA	c2
chr7:128094477-128096902	chr7:128093902-128096102	ENSG00000135245.10_7	HILPDA	+	1625	12.05333852	-0.059322662	0.147432771	-0.402370932	0.687411059	0.816902016	12.7101858	0.023867241	0.367754394	0.064899947	0.948253663	0.984070153	c2
chr11:118991310-118992902	chr11:118990289-118992489	ENSG00000172273.13_12	HINFP	+	1179	23.83806005	-0.579173207	0.174016962	-3.32825719	8.73911e-4	0.00956649	3.583610214	-0.031552961	0.25410939	-0.12417078	0.901180057	0.968355088	c2
chr5:130560198-130561064	chr5:130559960-130562160	ENSG00000169567.13_7	HINT1	-	866	1.914317931	1.1609512	0.358358876	3.239632883	0.001196837	0.011867	7.511397979	0.701473082	0.226821694	3.092619013	0.001983987	0.041742081	c2
chr9:35814321-35816006	chr9:35815150-35817350	ENSG00000137133.11_8	HINT2	-	856	30.35697048	-0.339360368	0.18523063	-1.832096383	0.066937062	0.186361923	4.785869278	0.72569173	0.331672614	2.187976029	0.028671348	0.19046623	c2
chr6:126277421-126279231	chr6:126275915-126278115	ENSG00000111911.7_6	HINT3	+	694	18.16091824	-0.43574203	0.140746914	-3.095925992	0.001961993	0.016692652	3.025433337	-0.057659865	0.2997837	-0.192338226	0.847477278	0.948903532	c2
chr7:75367789-75369188	chr7:75368079-75370279	ENSG00000127946.17_11	HIP1	-	1109	45.30725815	-0.065783087	0.183042641	-0.35938668	0.719305838	0.838489086	2.963329701	0.4096762	0.29290998	1.398642001	0.161920365	0.473912276	c2
chr12:123318987-123321383	chr12:123316999-123319199	ENSG00000130787.14_8	HIP1R	+	212	7.054123793	0.059959909	0.168137401	0.356612562	0.721381872	0.839782113	3.409946179	0.577388875	0.255517841	2.259681253	0.023841041	0.172644246	c2
chr1:114471283-114473440	chr1:114469945-114472145	ENSG00000163349.22_12	HIPK1	+	862	13.76093046	-0.304824568	0.13636748	-2.23531716	0.025396534	0.096820449	6.25691793	-0.059198624	0.196590134	-0.301127137	0.763317549	0.918050806	c2
chr11:33277700-33280553	chr11:33276217-33278417	ENSG00000110422.12_11	HIPK3	+	717	16.85171754	0.187959281	0.170946337	1.09952213	0.271540386	0.465014368	4.548610189	0.586405031	0.223639098	2.622104265	0.008738869	0.09933153	c2
chr22:19434338-19436251	chr22:19434772-19436972	ENSG00000100084.14_8	HIRA	-	1479	14.03889737	-0.461564922	0.203403885	-2.269204058	0.02325592	0.091186289	4.314110608	-0.148994606	0.237965561	-0.626118357	0.531237313	0.799007144	c2
chr6:26025841-26028316	chr6:26027279-26029479	ENSG00000124529.3	HIST1H4B	-	1037	14.65939315	-0.197132803	0.16907808	-1.165927617	0.243643712	0.433913966	84.67432917	0.302330186	0.443228808	0.682108608	0.495170278	0.777035416	c2
chr6:12007891-12009484	chr6:12006994-12009194	ENSG00000095951.17_9	HIVEP1	+	1303	12.24573285	-0.196822586	0.188720508	-1.042931627	0.29697996	0.491867686	3.34473477	0.254909542	0.266987108	0.954763487	0.339697316	0.664769029	c2
chr1:42500415-42502246	chr1:42501395-42503595	ENSG00000127124.16_13	HIVEP3	-	851	16.0575449	-0.250514775	0.159955918	-1.566148832	0.117313778	0.270306372	3.067050199	-0.007804325	0.32567102	-0.023963829	0.980881461	0.995210376	c2
chr2:234762426-234763937	chr2:234763011-234765211	ENSG00000123485.12_14	HJURP	-	926	9.37784006	-0.271170971	0.194892999	-1.391383854	0.164109058	0.336574315	7.240814417	-0.035093264	0.244476006	-0.143544819	0.885859917	0.963873974	c2
chr2:75060423-75063116	chr2:75059253-75061453	ENSG00000159399.10_7	HK2	+	1030	11.29514263	0.064742398	0.164840514	0.392757802	0.694498374	0.821640452	2.019182239	0.61018916	0.411728093	1.482019736	0.138335044	0.435792574	c2
chr5:176326284-176327793	chr5:176326146-176328346	ENSG00000160883.11_7	HK3	-	1509	2.028968041	0.133255971	0.29936357	0.445130886	0.65622517	0.795778201	0.461079622	-0.248708038	1.086231893	-0.228964036	0.818896869	NA	c2
chr6:31334534-31335152	chr6:31334643-31336843	ENSG00000234745.14_10	HLA-B	-	509	2.526799447	0.358894082	0.312675372	1.147816919	0.251044151	0.44218482	69.43277387	2.335454891	0.78864509	2.961350954	NA	NA	c2
chr6:31238877-31240833	chr6:31239706-31241906	ENSG00000204525.18_11	HLA-C	-	1127	3.761189875	0.048986283	0.288043158	0.170065777	0.864958408	0.92746631	6.641262968	0.742300109	1.075038814	0.690486799	NA	NA	c2
chr6:32935744-32941138	chr6:32936670-32938870	ENSG00000204257.15_8	HLA-DMA	-	2200	9.403200022	-0.239075102	0.163811633	-1.459451309	0.144440933	0.309951331	3.124301658	0.288800836	0.406722779	0.710068013	0.477661961	0.76927774	c2
chr6:32908404-32909963	chr6:32908604-32910804	ENSG00000242574.9_10	HLA-DMB	-	1359	1.336648105	0.686294707	0.361994795	1.895868989	0.05797737	0.169340885	0.880426371	2.363573823	1.053169792	2.244247643	NA	NA	c2
chr6:32976977-32978526	chr6:32977167-32979367	ENSG00000204252.14_10	HLA-DOA	-	1359	0.768791728	1.619755093	0.44874882	3.609491589	3.06798e-4	0.004634003	0.839051226	0.66398876	1.747486348	0.379967924	0.703969226	NA	c2
chr6:32787598-32788094	chr6:32788042-32790242	ENSG00000241106.8_9	HLA-DOB	-	52	0.761794854	1.699301828	0.465753893	3.648497313	2.63779e-4	0.004184614	2.31192232	2.37747925	1.212767558	1.960375039	0.049951971	0.255404516	c2
chr6:33048057-33049062	chr6:33048351-33050551	ENSG00000231389.8_9	HLA-DPA1	-	711	1.30135578	1.227652373	0.389394676	3.152719978	0.001617569	0.014621626	3.100146017	2.952533891	1.431607258	2.062390977	NA	NA	c2
chr6:33043395-33044092	chr6:33041766-33043966	ENSG00000223865.11_9	HLA-DPB1	+	571	1.071850784	1.164015412	0.393159041	2.960673136	0.003069675	0.022665029	3.13016582	2.715352157	1.215964147	2.233085708	0.025543293	0.179246616	c2
chr6:32636064-32636401	chr6:32635959-32638159	ENSG00000179344.17_13	HLA-DQB1	-	337	2.382857977	1.06887382	0.492525735	2.170188771	0.029992548	0.10850156	2.250697857	2.235921032	2.025905602	1.103664964	NA	NA	c2
chr6:32732099-32732390	chr6:32731108-32733308	ENSG00000232629.9_12	HLA-DQB2	-	291	0.459068576	1.166610504	0.612007532	1.906202854	0.056623892	0.166670704	0.41783305	2.233463687	2.428783847	0.919581085	NA	NA	c2
chr6:32407190-32408076	chr6:32405654-32407854	ENSG00000204287.14_6	HLA-DRA	+	664	0.528815969	1.828290688	0.517252705	3.534617937	4.08365e-4	0.005648279	19.51812732	6.278244858	1.60837476	3.903471389	NA	NA	c2
chr6:32557093-32557951	chr6:32557424-32559624	ENSG00000196126.12_9	HLA-DRB1	-	527	1.246087771	1.304788823	0.443819468	2.939908945	0.003283087	0.02372728	2.333507061	3.447720414	2.414768919	1.427764117	NA	NA	c2
chr6:32497491-32498431	chr6:32497863-32500063	ENSG00000198502.6_7	HLA-DRB5	-	568	0.832504977	1.557637966	0.439505134	3.544072291	3.93997e-4	0.005508552	4.511896912	4.03958911	2.412779095	1.674247393	NA	NA	c2
chr6:30457026-30458447	chr6:30455285-30457485	ENSG00000204592.9_6	HLA-E	+	459	2.371390528	0.952643142	0.27999751	3.402327196	6.68146e-4	0.007936869	19.65651661	2.294107657	1.096633234	2.091955255	NA	NA	c2
chr6:29690529-29692120	chr6:29688551-29690751	ENSG00000204642.14_11	HLA-F	+	222	2.339948697	0.703214023	0.328761241	2.13898092	0.032437214	0.114429196	3.380552471	1.180217926	1.164869669	1.013175944	NA	NA	c2
chr21:38361833-38363444	chr21:38362335-38364535	ENSG00000159267.17_14	HLCS	-	1109	23.65710121	-0.682841825	0.182183672	-3.748095624	1.78182e-4	0.003198886	4.767729891	-0.262465291	0.243705802	-1.076975962	0.281491005	0.611340453	c2
chr17:53341402-53343710	chr17:53340320-53342520	ENSG00000108924.14_7	HLF	+	1118	8.862185479	-0.127443574	0.211229571	-0.603341535	0.546281507	0.71477153	0.496184963	0.093402392	0.947176211	0.098611421	0.921446801	NA	c2
chr3:148803225-148805275	chr3:148804140-148806340	ENSG00000071794.16_12	HLTF	-	1135	16.84249487	0.003485819	0.195326941	0.017846076	0.985761647	0.992868869	7.127293264	0.034326005	0.258820217	0.132624899	0.89449004	0.967263489	c2
chr1:221052146-221053802	chr1:221050772-221052972	ENSG00000136630.13_7	HLX	+	826	8.953533114	-0.143414069	0.175749203	-0.816015473	0.414491286	0.60546101	0.217902992	0.664763476	1.502332841	0.442487482	0.658136486	NA	c2
chr20:30101695-30103081	chr20:30100212-30102412	ENSG00000101294.18_11	HM13	+	717	10.83000511	0.182942226	0.148463546	1.232236673	0.217860688	0.40427304	5.844947012	0.035756487000000003	0.21611068	0.165454509	0.868586253	0.956939202	c2
chr11:118955218-118956475	chr11:118953575-118955775	ENSG00000256269.11_15	HMBS	+	557	13.52990025	-0.542777173	0.178377028	-3.042864772	0.002343376	0.018841339	2.457164779	0.861483048	0.366392714	2.351255945	0.018710159	0.152692553	c2
chr3:128996871-128998784	chr3:128995670-128997870	ENSG00000183624.14_9	HMCES	+	999	18.47023693	-0.528855753	0.157684184	-3.353892186	7.96834e-4	0.008962392	3.517463487	0.132366997	0.262498065	0.504258942	0.614079426	0.844845831	c2
chr1:185702274-185704368	chr1:185701522-185703722	ENSG00000143341.12_6	HMCN1	+	1448	4.872809504	0.124181075	0.202099039	0.614456535	0.538913687	0.709233003	0.032141004	0.077682112	2.482309698	0.031294287	0.975034846	NA	c2
chr9:133044056-133045095	chr9:133044881-133047081	ENSG00000148357.12	HMCN2	+	214	4.747247804	-0.343516952	0.24081523	-1.42647519	0.153731224	0.322798557	1.706790226	-0.676841044	0.807958892	-0.837717179	0.40218956300000003	0.715648267	c2
chr19:3571317-3574341	chr19:3570774-3572974	ENSG00000064961.19_7	HMG20B	+	1657	20.18307161	-0.72021032	0.197168766	-3.652760697	2.59436e-4	0.004135877	6.641148214	-0.217122466	0.231041695	-0.939754473	0.347343516	0.672377268	c2
chr6:34202934-34205107	chr6:34202649-34204849	ENSG00000137309.21_10	HMGA1	+	1915	12.11715469	0.011184399	0.167693558	0.066695458	0.946824151	0.972446228	21.28485465	0.727447594	0.369523552	1.968609554	0.048997945	0.252527054	c2
chr12:66216687-66220498	chr12:66216239-66218439	ENSG00000149948.14_11	HMGA2	+	1752	5.142984111	0.393404717	0.276025379	1.425248354	0.154085423	0.323307947	0.473976815	-0.04660487	1.163554004	-0.040053895	0.968050159	NA	c2
chr13:31191061-31192821	chr13:31191533-31193733	ENSG00000189403.15_8	HMGB1	-	1288	35.03045988	-0.306430326	0.219863413	-1.393730416	0.163399028	0.335639309	3.584205483	-0.11734702	0.379134165	-0.309513176	0.756931191	0.915709365	c2
chr4:174254573-174256961	chr4:174255382-174257582	ENSG00000164104.12_9	HMGB2	-	1579	42.29009009	0.229017813	0.210153748	1.089763161	0.275817485	0.469576116	70.65436315	1.311485917	0.394556399	3.323950445	8.8752e-4	0.025492262	c2
chr1:24164396-24165886	chr1:24164909-24167109	ENSG00000117305.15_9	HMGCL	-	977	5.205360723	0.339896014	0.191673278	1.773309338	0.076177463	0.203155703	1.595761391	0.042421864	0.38259266	0.110879973	0.911711527	0.971897661	c2
chr6:55443377-55444856	chr6:55443794-55445994	ENSG00000146151.14_7	HMGCLL1	-	1062	7.546319431	0.218496864	0.268838851	0.812742887	0.416365487	0.607110399	0.069040475	-0.47712695	2.482309698	-0.192210887	0.847577018	NA	c2
chr5:74632035-74633754	chr5:74630153-74632353	ENSG00000113161.17_8	HMGCR	+	318	34.6416278	0.027937623	0.202513333	0.137954489	0.890276386	0.941440611	5.353475255	0.605128884	0.217135996	2.786865816	0.005322051	0.073722361	c2
